problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
213,Dog Age Calculator,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,220,929.13,17.77,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.578308,0.421692,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.586415,0.413585,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.598927,0.401073,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.599007,0.400993,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.601591,0.398409
213,Dog Age Calculator,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,206,837.67,18.19,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.573511,0.426489,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.586551,0.413449,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.588079,0.411921,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.591833,0.408167,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597587,0.402413
213,Dog Age Calculator,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,909.01,18.77,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,920.93,20.26,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,931.75,17.62,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,946.13,17.73,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,66,Student believes that the first character of a string is at index 1.,LO,"IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,918.2,17.26,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
242,Array Inversion Counter,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, VA, CD, OP",False,converted,openai/text-embedding-3-large,3072,230,932.38,17.6,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.520233,0.479767,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.52273,0.47727,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529516,0.470484,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.530906,0.469094,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.532933,0.467067
242,Array Inversion Counter,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, VA, CD, OP",True,not_manifestable,openai/text-embedding-3-large,3072,218,912.37,17.51,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51737,0.48263,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.524027,0.475973,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529878,0.470122,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531314,0.468686,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.53632,0.46368
242,Array Inversion Counter,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, VA, CD, OP",False,converted,openai/text-embedding-3-large,3072,230,899.69,18.58,5,VA-07,"The assignment statement A = B + 1 changes the value of B by 1, as well as changing A.","VA, OP",0.51729,0.48271,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.522579,0.477421,SQ-06,Student believes repeated actions in a loop body should be split into separate repetitions instead of executing the whole ordered sequence as one loop body.,"SQ, LO",0.529218,0.470782,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.531683,0.468317,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.532142,0.467858
